Run Date,Strategy,,company,ticker,price,strike,nextEPSDate,releaseTime,lastEPSTime,confirmDate,lastTrade,optionDate,score,openInterest,volume,bid,ask,expDate,epsImpact,avgEPSMove,avgVolume,Strike_Hit,Hit_Date,Max_Favorable,Min_Unfavorable,Day0_Check,Day1_Check,Day2_Check,Day3_Check,Day4_Check,Day5_Check,Exp_Result,Risk_Reward,OHLC_Volume,Hit_RSI,Hit_SMA20,Hit_SMA50,Hit_EMA9,Hit_EMA21,Hit_VWAP,Hit_RVOL,Hit_ATR,Hit_PriceVsSMA20,Hit_PriceVsVWAP,GF_Name,GF_Price,GF_ChangePct,GF_High,GF_Low,GF_High52,GF_Low52,GF_Volume,GF_AvgVol10,GF_MktCap,GF_PE,GF_Beta,HV_30D,RVOL_10,Ret_5D,Ret_20D,GapPct,Days_To_Exp,Success_Score,#REF!,#REF!,Ever_Hit_Strike,#REF!,Last_Update,Total_Hit_Days
2025-08-27 8:07:31,Long Calls,,Marvell Technology Group Ltd.,MRVL,3.93,74,2025-08-28 0:00:00,3,2025-05-29 16:05:00,2025-08-04 9:21:44,74.26,2025-08-26 0:00:00,5,1567,804,3.85,4.15,2025-08-29 0:00:00,0.1044,0.1326,18861260.76,"[""0.013919"",""0.055135"",null,null,null,null]",2025-08-27,"[""0.013919"",""0.055135"",""0.000000"",""0.000000"",null,""-0.128108""]","[""0.002432"",""0.000000"",""0.153782"",""0.133784"",null,""0.165946""]",75.03,78.08,65.28,64.1,,64.6,62.87,0.36,"[{""o"":""74.20"",""h"":""75.03"",""l"":""73.82"",""c"":""74.79"",""v"":0,""src"":""BACKFILL""},{""o"":""75.92"",""h"":""78.08"",""l"":""75.06"",""c"":""77.23"",""v"":0,""src"":""BACKFILL""},{""o"":""64.52"",""h"":""65.28"",""l"":""62.62"",""c"":""62.87"",""v"":0,""src"":""BACKFILL""},{""o"":""64.10"",""h"":""64.10"",""l"":""64.10"",""c"":""64.10"",""v"":0,""src"":""BACKFILL""}]","[""64.57"",""53.82"",""31.24"",""80.79"",null,""60.65""]","[""74.90"",""77.87"",""64.50"",""62.94"",null,""62.20""]","[""74.87"",""77.61"",""70.01"",""62.84"",null,""62.09""]","[""74.96"",""77.92"",""64.68"",""63.10"",null,""62.32""]","[""74.92"",""77.85"",""64.94"",""62.96"",null,""62.24""]","[""74.55"",""76.26"",""71.85"",""68.27"",null,""62.61""]","[""1.00"",""1.53"",""7.51"",""0.00"",null,""0.00""]","[""0.0403"",""0.1327"",""0.6960"",""0.2005"",null,""0.0680""]","[""0.14"",""0.03"",""0.74"",""1.85"",null,""0.17""]","[""0.33"",""1.27"",""-9.57"",""-6.11"",null,""-0.49""]",Marvell Technology Inc,64.1,0,,,127.48,47.09,401472,9854126,55260602274,,1.85,75.41460456,0.04074151274,-14.29335473,-14.89644185,,-7,60,75.02639771,73.81999969,TRUE,,2025-09-05 06:19:59,0
2025-08-27 8:07:31,Long Calls,,ULTA Beauty,ULTA,18.81,525,2025-08-28 0:00:00,3,2025-05-29 16:05:00,2025-08-15 9:16:19,526.06,2025-08-26 0:00:00,5,49,106,18.3,19.2,2025-08-29 0:00:00,0.0706,0.0769,724684.0379,"[""0.022648"",""0.025886"",""0.023505"",""0.008571"",null,""0.026667""]",2025-09-03,"[""0.022648"",""0.025886"",""0.023505"",""0.008571"",null,""0.026667""]","[""0.000000"",""0.000000"",""0.062857"",""0.000000"",null,""-0.010209""]",534.47,538.59,537.34,529.5,,525.51,492.73,0.41,"[{""o"":""526.85"",""h"":""536.89"",""l"":""526.85"",""c"":""533.81"",""v"":0,""src"":""BACKFILL""},{""o"":""534.38"",""h"":""538.59"",""l"":""526.17"",""c"":""530.63"",""v"":0,""src"":""BACKFILL""},{""o"":""526.85"",""h"":""537.34"",""l"":""492.00"",""c"":""492.72"",""v"":0,""src"":""BACKFILL""},{""o"":""529.50"",""h"":""529.50"",""l"":""529.50"",""c"":""529.50"",""v"":0,""src"":""BACKFILL""}]","[""77.18"",""67.08"",""81.69"",""92.89"",null,""31.61""]","[""533.33"",""533.87"",""530.98"",""495.46"",null,""532.35""]","[""341.27"",""533.20"",""529.67"",""494.16"",null,""532.76""]","[""533.79"",""534.13"",""532.12"",""500.40"",null,""531.51""]","[""533.44"",""533.82"",""531.07"",""496.67"",null,""532.11""]","[""532.52"",""532.04"",""532.07"",""516.20"",null,""533.84""]","[""1.00"",""1.33"",""0.14"",""0.00"",null,""0.00""]","[""0.2894"",""0.6713"",""1.6808"",""3.3933"",null,""0.3498""]","[""0.21"",""0.19"",""1.20"",""6.87"",null,""-0.24""]","[""0.24"",""-0.26"",""0.99"",""2.58"",null,""-0.52""]",Ulta Beauty Inc,529.5,0,,,539,309.01,297,593311,23741910000,20.3,1.06,37.68506479,0.0005005806398,-0.8074033832,2.578507914,,-7,60,536.8900146,,TRUE,,2025-09-05 06:19:59,0
2025-08-27 8:07:31,Long Calls,,Dell Technologies,DELL,6.15,130,2025-08-28 0:00:00,3,2025-05-29 16:05:00,2025-08-18 19:50:29,130.99,2025-08-26 0:00:00,5,559,48,6.05,6.2,2025-08-29 0:00:00,0.0857,0.1214,5514659.286,"[""0.020538"",""0.039846"",null,null,null,null]",2025-08-27,"[""0.020538"",""0.039846"",""0.000000"",""0.000000"",null,""-0.045923""]","[""0.000000"",""0.000000"",""0.079769"",""0.025615"",null,""0.070000""]",132.67,135.18,124.31,126.67,,120.96,122.15,0.5,"[{""o"":""130.93"",""h"":""132.67"",""l"":""130.65"",""c"":""132.50"",""v"":0,""src"":""BACKFILL""},{""o"":""133.70"",""h"":""135.18"",""l"":""132.74"",""c"":""134.05"",""v"":0,""src"":""BACKFILL""},{""o"":""121.74"",""h"":""124.31"",""l"":""119.63"",""c"":""122.14"",""v"":0,""src"":""BACKFILL""},{""o"":""126.67"",""h"":""126.67"",""l"":""126.67"",""c"":""126.67"",""v"":0,""src"":""BACKFILL""}]","[""61.08"",""68.40"",""76.61"",""87.60"",null,""70.97""]","[""132.43"",""134.10"",""123.18"",""122.34"",null,""123.75""]","[""132.28"",""133.87"",""123.01"",""122.15"",null,""123.50""]","[""132.45"",""134.54"",""123.68"",""123.14"",null,""123.86""]","[""132.41"",""134.27"",""123.31"",""122.57"",null,""123.75""]","[""131.94"",""133.47"",""127.33"",""126.32"",null,""122.87""]","[""1.00"",""1.49"",""2.23"",""0.00"",null,""0.00""]","[""0.0837"",""0.3287"",""0.2400"",""0.5376"",null,""0.1108""]","[""0.05"",""0.79"",""0.79"",""3.54"",null,""0.22""]","[""0.42"",""0.44"",""-2.50"",""0.28"",null,""0.93""]",Dell Technologies Inc,126.67,0,,,147.66,66.25,32831,4057774,85677256033,0,,42.59587892,0.008090889241,-4.4,-1.147182769,,-7,60,132.6678925,130.6540985,TRUE,,2025-09-05 06:19:59,0
2025-08-27 8:07:31,Long Calls,,"Affirm Holdings, Inc.",AFRM,6.15,77,2025-08-28 0:00:00,3,2025-05-08 16:05:00,2025-07-31 16:11:15,77.95,2025-08-26 0:00:00,4,302,144,5.8,5.95,2025-08-29 0:00:00,0.1405,0.1556,6532246.332,"[""0.025325"",""0.052597"",""0.298701"",""0.164416"",null,""0.110000""]",2025-09-03,"[""0.025325"",""0.052597"",""0.298701"",""0.164416"",null,""0.110000""]","[""0.007403"",""0.000000"",""0.000000"",""0.000000"",null,""-0.070195""]",78.15,81.05,100,89.66,,82.22,88.45,7.64,"[{""o"":""77.65"",""h"":""78.95"",""l"":""76.43"",""c"":""77.59"",""v"":0,""src"":""BACKFILL""},{""o"":""78.25"",""h"":""81.05"",""l"":""78.00"",""c"":""79.99"",""v"":0,""src"":""BACKFILL""},{""o"":""92.00"",""h"":""100.00"",""l"":""86.76"",""c"":""88.50"",""v"":0,""src"":""BACKFILL""},{""o"":""89.66"",""h"":""89.66"",""l"":""89.66"",""c"":""89.66"",""v"":0,""src"":""BACKFILL""}]","[""65.95"",""73.56"",""89.42"",""78.39"",null,""66.48""]","[""77.96"",""80.47"",""86.29"",""87.71"",null,""85.06""]","[""77.69"",""80.44"",""82.54"",""87.46"",null,""84.63""]","[""78.03"",""80.64"",""93.28"",""88.37"",null,""85.24""]","[""77.95"",""80.52"",""88.73"",""87.91"",null,""85.06""]","[""77.66"",""79.02"",""83.45"",""87.76"",null,""84.07""]","[""1.00"",""1.35"",""0.24"",""0.00"",null,""0.00""]","[""0.0931"",""0.1260"",""1.5787"",""0.3693"",null,""0.1309""]","[""0.24"",""0.70"",""13.85"",""2.22"",null,""0.29""]","[""-0.09"",""1.23"",""17.72"",""2.17"",null,""1.48""]",Affirm Holdings Inc,89.66,0,,,100,30.9,178299,3330773,29197807090,585.9,3.64,68.82709525,0.05353081702,15.55612837,16.01966874,,-7,60,78.94999695,76.43000031,TRUE,,2025-09-05 06:19:59,0
2025-08-27 8:07:31,Long Calls,,"Zscaler, Inc.",ZS,13.83,267.5,2025-09-02 0:00:00,3,2025-05-29 16:05:00,2025-08-07 8:12:56,267.68,2025-08-26 0:00:00,5,3,12,13.8,14.15,2025-09-05 0:00:00,0.1045,0.09,2186223.541,"[""0.023439"",""0.060374"",""0.063776"",""0.050393"",""0.026168"",""0.009346""]",2025-09-03,"[""0.023439"",""0.060374"",""0.063776"",""0.050393"",""0.026168"",""0.009346""]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.026542"",""0.017196""]",273.77,283.65,284.56,280.98,274.5,274.57,,2.4,,"[""62.15"",""60.21"",""76.08"",""86.56"",""57.91"",""23.58""]","[""273.54"",""283.41"",""281.31"",""276.32"",""273.52"",""270.19""]","[""273.37"",""282.90"",""281.47"",""275.79"",""273.01"",""270.15""]","[""273.59"",""283.47"",""282.12"",""277.05"",""273.90"",""269.95""]","[""273.51"",""283.33"",""281.57"",""276.49"",""273.59"",""270.15""]","[""271.45"",""276.15"",""276.28"",""276.63"",""272.06"",""271.78""]","[""1.00"",""1.24"",""0.01"",""7.19"",""1.03"",""2.09""]","[""0.1168"",""0.1597"",""0.5429"",""0.4933"",""0.4669"",""0.5453""]","[""0.08"",""0.03"",""0.95"",""0.80"",""0.17"",""-1.09""]","[""0.60"",""1.55"",""2.79"",""0.69"",""0.71"",""-1.67""]",Zscaler Inc,268.25,0,,,318.46,153.45,4797,805931,41765344700,,1.05,27.62465221,0.005952122452,-1.765115172,-7.282593668,,0,60,273.769989,267.5100098,TRUE,,2025-09-05 06:19:59,0
2025-08-27 8:07:31,Long Calls,,Credo Technology Group Holding Ltd,CRDO,11.35,120,2025-09-03 0:00:00,3,2025-06-02 16:05:00,2025-08-13 9:17:53,120.1,2025-08-26 0:00:00,5,44,162,11,11.5,2025-09-05 0:00:00,0.194,0.1987,4744365.567,"[""0.033167"",""0.119583"",""0.093333"",""0.038243"",""0.060667"",""0.175750""]",2025-09-03,"[""0.033167"",""0.119583"",""0.093333"",""0.038243"",""0.060667"",""0.175750""]","[""0.011333"",""0.000000"",""0.000000"",""0.032000"",""0.000000"",""0.000000""]",123.98,134.35,131.2,124.59,127.28,120.56,,3.74,,"[""61.89"",""55.57"",""22.23"",""62.79"",""61.45"",""74.78""]","[""123.83"",""134.02"",""132.16"",""124.22"",""125.57"",""135.31""]","[""123.41"",""133.79"",""132.65"",""124.29"",""124.98"",""129.11""]","[""123.86"",""134.14"",""131.34"",""124.29"",""126.25"",""138.59""]","[""123.76"",""134.03"",""131.94"",""124.25"",""125.77"",""135.53""]","[""121.78"",""126.57"",""126.65"",""124.41"",""124.45"",""126.17""]","[""1.00"",""1.17"",""0.01"",""2.05"",""2.06"",""0.89""]","[""0.1097"",""0.1401"",""0.4201"",""0.1729"",""0.7332"",""1.8476""]","[""0.03"",""0.06"",""-1.23"",""0.27"",""1.14"",""4.07""]","[""0.78"",""4.15"",""3.07"",""0.11"",""2.05"",""11.61""]",Credo Technology Group Holding Ltd,134,0,,,141.09,24.08,148002,3461832,23178435600,197.41,2.59,69.99327098,0.04275250792,9.182758902,14.19805693,,0,60,123.9800034,118.6399994,TRUE,,2025-09-05 06:19:59,0
2025-08-27 8:07:31,Long Calls,,Broadcom Inc.,AVGO,13.46,297.5,2025-09-04 0:00:00,3,2025-06-05 16:15:00,2025-08-04 8:05:55,298.01,2025-08-26 0:00:00,5,387,201,12.95,13.2,2025-09-05 0:00:00,0.0852,0.1128,20358591.89,"[""0.012370"",""0.045378"",""0.031966"",""0.003866"",""0.023361"",""0.037916""]",2025-09-03,"[""0.012370"",""0.045378"",""0.031966"",""0.003866"",""0.023361"",""0.037916""]","[""0.012504"",""0.000000"",""0.012891"",""0.034924"",""0.003697"",""0.000000""]",301.18,311,307.01,298.65,304.45,297.67,,51.92,,"[""70.28"",""75.35"",""11.84"",""61.11"",""62.85"",""90.62""]","[""300.61"",""310.32"",""309.53"",""298.16"",""303.55"",""302.46""]","[""299.89"",""309.97"",""309.68"",""297.77"",""302.49"",""301.13""]","[""300.70"",""310.64"",""308.24"",""298.28"",""303.46"",""303.81""]","[""300.49"",""310.40"",""309.11"",""298.13"",""303.27"",""302.66""]","[""298.40"",""303.56"",""303.59"",""299.64"",""299.74"",""300.09""]","[""1.00"",""1.16"",""0.06"",""2.27"",""2.78"",""2.05""]","[""0.2125"",""0.2209"",""0.6540"",""0.2778"",""0.6030"",""0.7612""]","[""0.09"",""0.19"",""-1.73"",""0.09"",""0.25"",""1.46""]","[""0.62"",""1.68"",""0.19"",""-0.41"",""1.52"",""2.26""]",Broadcom Inc,306.1,0,,,317.35,134.9,5244793,14946309,1439732807907,78.2,0.95,29.22833285,0.35090891,1.948376353,1.468492061,,0,60,301.1799927,293.7799988,TRUE,,2025-09-05 06:19:59,0
2025-08-27 8:07:31,Long Calls,,"AeroVironment, Inc",AVAV,16.81,245,2025-09-08 0:00:00,3,2025-06-24 16:05:00,,245.9,2025-08-26 0:00:00,4,85,3,16.6,17.8,2025-09-12 0:00:00,0.0702,0.138,1128566.675,"[""0.023673"",""0.024204"",""0.035490"",null,""0.000082"",""0.000082""]",2025-09-03,"[""0.023673"",""0.024204"",""0.035490"",""0.000000"",""0.000082"",""0.000000""]","[""0.007347"",""0.000000"",""0.025918"",""0.053061"",""0.030612"",""0.097755""]",250.8,250.93,253.7,241.04,245.02,240.02,,1.37,,"[""78.79"",""62.64"",""83.76"",""63.71"",""59.64"",""23.73""]","[""248.50"",""249.73"",""248.90"",""240.74"",""243.71"",""238.08""]","[""248.27"",""248.95"",""249.09"",""240.29"",""242.46"",""238.04""]","[""249.37"",""250.31"",""249.66"",""240.85"",""244.24"",""237.86""]","[""248.72"",""249.84"",""249.18"",""240.72"",""243.69"",""238.02""]","[""247.16"",""247.90"",""248.02"",""244.55"",""244.33"",""243.79""]","[""1.00"",""0.82"",""0.08"",""1.56"",""0.88"",""3.43""]","[""0.3891"",""0.2456"",""0.5541"",""0.1482"",""0.5600"",""0.3973""]","[""0.85"",""0.30"",""1.57"",""0.13"",""0.32"",""-0.85""]","[""0.13"",""0.42"",""1.93"",""-1.44"",""0.06"",""-3.17""]","AeroVironment, Inc.",226.76,0,,,295.9,102.25,15043,514270,11322636735,146.46,1.02,32.53994841,0.02925117156,-8.368691154,-13.81223869,,7,74,250.7998962,243.1999969,TRUE,,2025-09-05 06:19:59,0
2025-08-27 8:07:31,Long Calls,,"Casey’s General Stores, Inc.",CASY,23.7,490,2025-09-08 0:00:00,3,2025-06-09 16:30:00,2025-08-18 17:35:44,496.78,2025-08-26 0:00:00,5,6,11,22.8,25.8,2025-09-19 0:00:00,0.0552,0.0729,373090.6763,"[""0.020408"",""0.017510"",""0.015857"",""0.017898"",""0.022776"",""0.023939""]",2025-09-03,"[""0.020408"",""0.017510"",""0.015857"",""0.017898"",""0.022776"",""0.023939""]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]",499.42,498.58,497.77,498.77,501.16,497.98,,,,"[""57.56"",""56.56"",""67.28"",""83.67"",""66.37"",""74.69""]","[""497.94"",""498.05"",""496.06"",""496.91"",""498.83"",""498.73""]","[""497.33"",""497.51"",""495.77"",""495.99"",""497.87"",""498.76""]","[""498.40"",""498.52"",""496.32"",""497.94"",""500.08"",""499.79""]","[""498.05"",""498.20"",""496.11"",""497.16"",""499.16"",""499.14""]","[""496.43"",""495.79"",""495.80"",""494.86"",""495.18"",""495.58""]","[""1.00"",""0.82"",""0.01"",""1.29"",""3.23"",""0.77""]","[""0.5078"",""0.4562"",""0.4275"",""0.3973"",""0.7190"",""0.5924""]","[""0.13"",""0.11"",""0.35"",""0.37"",""0.47"",""0.60""]","[""0.37"",""0.04"",""0.40"",""0.79"",""1.21"",""1.24""]",Caseys General Stores Inc,498.18,0,,,531.24,362.42,72,184603,18522820344,34.04,0.66,11.80685994,0.0003900261643,-0.0220754982,-4.46988437,,14,88,500,491,TRUE,,2025-09-05 06:19:59,0
2025-08-27 8:07:31,Long Calls,,Adobe Inc.,ADBE,18.96,352.5,2025-09-11 0:00:00,3,2025-06-12 16:05:00,2025-08-21 8:54:37,354.91,2025-08-26 0:00:00,4,0,9,18.9,19.55,2025-09-12 0:00:00,0.0541,0.1159,3805740.339,"[""0.022326"",""0.016340"",""0.013475"",""0.000605"",null,null]",2025-09-02,"[""0.022326"",""0.016340"",""0.013475"",""0.000605"",""0.000000"",""0.000000""]","[""0.000000"",""0.009617"",""0.000128"",""0.031830"",""0.025869"",""0.056293""]",357.51,358.22,357.25,352.71,348.51,352.05,,1.69,,"[null,""71.48"",""53.83"",""36.71"",""74.51"",""69.50""]","[null,""356.78"",""355.45"",""354.54"",""347.25"",""343.33""]","[null,""356.16"",""354.51"",""355.43"",""346.61"",""343.06""]","[null,""357.32"",""356.46"",""352.74"",""347.88"",""343.81""]","[null,""356.84"",""355.67"",""353.98"",""347.38"",""343.46""]","[""357.29"",""355.12"",""355.11"",""355.08"",""351.03"",""348.56""]","[""1.00"",""1.24"",""0.04"",""0.40"",""4.63"",""3.66""]","[null,""0.3633"",""1.0726"",""0.8919"",""0.3160"",""0.2870""]","[null,""0.36"",""0.44"",""-0.70"",""0.36"",""0.28""]","[""-0.26"",""-0.33"",""0.53"",""-0.85"",""-0.72"",""-1.22""]",Adobe Inc,344.31,0,,,587.75,330.04,18985,2363230,146056300964,22.03,1.48,26.90587831,0.008033496528,-3.378700716,-0.3790289914,,7,74,360.2900085,,TRUE,,2025-09-05 06:19:59,0
2025-08-27 8:07:31,Long Calls,,Oracle Corp.,ORCL,14.8,232.5,2025-09-15 0:00:00,3,2025-06-11 16:05:00,,234.21,2025-08-26 0:00:00,5,68,32,14.55,14.75,2025-09-19 0:00:00,,0.0993,11891157.89,"[""0.017333"",""0.040645"",""0.024602"",null,null,null]",2025-08-27,"[""0.017333"",""0.040645"",""0.024602"",""0.000000"",""0.000000"",""0.000000""]","[""0.000000"",""0.000000"",""0.040387"",""0.058968"",""0.046237"",""0.055655""]",236.53,241.95,238.22,225.45,225.9,225.3,,1.01,,"[""67.11"",""77.35"",""16.72"",""56.96"",""41.90"",""71.46""]","[""236.23"",""240.75"",""239.98"",""224.88"",""224.67"",""222.84""]","[""236.20"",""240.59"",""240.16"",""224.42"",""224.32"",""222.48""]","[""236.40"",""241.34"",""239.34"",""225.04"",""224.80"",""223.30""]","[""236.30"",""240.96"",""239.81"",""224.85"",""224.65"",""222.97""]","[""235.01"",""237.51"",""237.52"",""230.83"",""229.91"",""228.14""]","[""1.00"",""1.21"",""0.01"",""0.72"",""2.93"",""1.12""]","[""0.1214"",""0.1946"",""0.4120"",""0.2772"",""0.3508"",""0.1646""]","[""0.10"",""0.44"",""-1.00"",""0.07"",""-0.21"",""0.28""]","[""0.34"",""1.18"",""0.02"",""-2.51"",""-2.48"",""-2.04""]",Oracle Corp,223,0,,,260.87,118.86,186130,7403128,626369759000,51.36,1.46,34.33728032,0.02514207508,-5.432339595,-13.03669617,,14,88,236.5299988,232.6799927,TRUE,,2025-09-05 06:19:59,0
2025-08-28 9:53:06,Long Calls,,Signet Jewelers Ltd,SIG,6.15,93,2025-09-02 0:00:00,1,2025-06-03 6:50:00,2025-08-05 7:31:49,93.37,2025-08-27 0:00:00,5,22,8,6.3,6.8,2025-09-05 0:00:00,0.1408,0.1334,1037651.047,"[""0.000430"",null,null,null,null,null]",2025-08-28,"[""0.000430"",""0.000000"",""0.000000"",""0.000000"",""0.000000"",""-0.025699""]","[""0.046559"",""0.067634"",""0.082688"",""0.048602"",""0.062903"",""0.062903""]",90.9,90.12,91.85,91.63,90.46,88.68,,0.01,,"[null,""41.66"",""73.02"",""54.62"",""72.89"",""69.41""]","[null,""89.78"",""88.25"",""90.77"",""90.21"",""90.23""]","[null,""89.96"",""88.23"",""90.59"",""90.20"",""90.21""]","[""90.65"",""89.77"",""88.77"",""91.07"",""90.32"",""90.37""]","[null,""89.81"",""88.39"",""90.84"",""90.24"",""90.27""]","[""90.52"",""90.52"",""89.35"",""89.49"",""89.51"",""89.85""]","[""1.00"",""0.01"",""2.67"",""0.39"",""6.69"",""0.00""]","[null,""0.1214"",""0.5109"",""0.3667"",""0.0939"",""0.0901""]","[null,""-0.14"",""2.16"",""0.31"",""0.42"",""0.35""]","[""-0.73"",""-0.96"",""0.91"",""1.75"",""1.20"",""0.78""]",Signet Jewelers Ltd,90.55,-0.01,,,106.28,45.55,722,805552,3726153452,30.22,1.18,46.82386398,0.0008962798181,-3.020242048,20.52442433,,0,40,,,FALSE,,2025-09-05 06:19:59,0
2025-08-28 9:53:06,Long Calls,,"Zscaler, Inc.",ZS,14.95,272.5,2025-09-02 0:00:00,3,2025-05-29 16:05:00,2025-08-07 8:12:56,273.07,2025-08-27 0:00:00,4,43,49,14.65,15.35,2025-09-05 0:00:00,0.1079,0.09,2177931.419,"[""0.040917"",""0.044257"",""0.031119"",""0.007339"",""0.031119"",null]",2025-09-03,"[""0.040917"",""0.044257"",""0.031119"",""0.007339"",""0.000000"",""-0.009174""]","[""0.000000"",""0.000000"",""0.014532"",""0.044404"",""0.035229"",""0.035229""]",283.65,284.56,280.98,274.5,272.44,265.41,,3.05,,"[""60.17"",""76.08"",""86.56"",""57.91"",""23.58"",""57.27""]","[""283.41"",""281.31"",""276.32"",""273.52"",""270.19"",""267.93""]","[""282.90"",""281.47"",""275.79"",""273.01"",""270.15"",""267.78""]","[""283.47"",""282.12"",""277.05"",""273.90"",""269.95"",""268.15""]","[""283.33"",""281.57"",""276.49"",""273.59"",""270.15"",""267.96""]","[""279.00"",""279.12"",""278.33"",""272.11"",""271.81"",""267.23""]","[""1.00"",""0.01"",""7.19"",""1.03"",""2.09"",""0.00""]","[""0.1598"",""0.5429"",""0.4933"",""0.4669"",""0.5453"",""0.2472""]","[""0.03"",""0.95"",""0.80"",""0.17"",""-1.09"",""0.12""]","[""0.51"",""1.74"",""0.07"",""0.69"",""-1.68"",""0.38""]",Zscaler Inc,268.25,0,,,318.46,153.45,4797,805931,41765344700,,1.05,27.62465221,0.005952122452,-1.765115172,-7.282593668,,0,40,,,FALSE,,2025-09-05 06:19:59,0
2025-08-28 9:53:06,Long Calls,,"Dollar Tree, Inc.",DLTR,5.62,112,2025-09-03 0:00:00,1,2025-06-04 6:30:00,2025-08-13 16:10:06,112.86,2025-08-27 0:00:00,5,163,17,5.25,5.75,2025-09-05 0:00:00,0.0895,0.091,3707625.644,"[""0.033393"",""0.014732"",""0.001161"",null,""0.001161"",null]",2025-09-02,"[""0.033393"",""0.014732"",""0.001161"",""0.000000"",""0.000000"",""-0.090625""]","[""0.001964"",""0.030268"",""0.035357"",""0.125000"",""0.118527"",""0.118527""]",112.97,113.65,112.13,104.28,112.05,102.03,,0.49,,"[""71.34"",""65.60"",""85.39"",""69.13"",""34.56"",""76.99""]","[""112.71"",""113.04"",""111.73"",""103.33"",""101.63"",""99.76""]","[""112.61"",""112.84"",""111.39"",""103.10"",""101.35"",""99.29""]","[""112.80"",""113.36"",""111.92"",""103.82"",""101.68"",""100.09""]","[""112.73"",""113.12"",""111.75"",""103.51"",""101.63"",""99.80""]","[""113.34"",""113.33"",""111.51"",""106.62"",""105.59"",""99.53""]","[""1.00"",""0.08"",""0.83"",""2.42"",""1.54"",""0.00""]","[""0.0616"",""0.3029"",""0.0967"",""0.2430"",""0.3302"",""0.1266""]","[""0.21"",""0.47"",""0.31"",""0.73"",""-0.93"",""0.49""]","[""-0.74"",""0.21"",""0.51"",""-2.38"",""-4.65"",""0.72""]",Dollar Tree Inc,100.25,0,,,118.06,60.49,5410,2914995,20921743925,,0.89,29.91347179,0.001855920851,-11.17313486,-13.85236745,,0,40,,,FALSE,,2025-09-05 06:19:59,0
2025-08-28 9:53:06,Long Calls,,Credo Technology Group Holding Ltd,CRDO,10.7,122,2025-09-03 0:00:00,3,2025-06-02 16:05:00,2025-08-13 9:17:53,122.73,2025-08-27 0:00:00,5,70,7,11.4,11.8,2025-09-05 0:00:00,0.1858,0.1987,4755981.928,"[""0.101230"",""0.075409"",""0.021223"",""0.043279"",""0.156475"",""0.156475""]",2025-09-04,"[""0.101230"",""0.075409"",""0.021223"",""0.043279"",""0.156475"",""0.156475""]","[""0.000000"",""0.008197"",""0.047869"",""0.000000"",""0.000000"",""-0.087951""]",134.35,131.2,124.59,127.28,122.61,124.77,,12.35,,"[""55.56"",""22.23"",""62.79"",""61.45"",""74.78"",""45.65""]","[""134.02"",""132.16"",""124.22"",""125.57"",""135.31"",""134.05""]","[""133.79"",""132.65"",""124.29"",""124.98"",""129.11"",""134.52""]","[""134.14"",""131.34"",""124.29"",""126.25"",""138.59"",""133.99""]","[""134.03"",""131.94"",""124.25"",""125.77"",""135.53"",""134.12""]","[""129.95"",""129.97"",""125.01"",""124.98"",""126.74"",""136.61""]","[""1.00"",""0.02"",""2.05"",""2.06"",""0.89"",""0.00""]","[""0.1401"",""0.4201"",""0.1729"",""0.7332"",""1.8476"",""0.3165""]","[""0.06"",""-1.23"",""0.27"",""1.14"",""4.07"",""-0.04""]","[""1.44"",""0.44"",""-0.37"",""1.62"",""11.11"",""-1.91""]",Credo Technology Group Holding Ltd,134,0,,,141.09,24.08,148002,3461832,23178435600,197.41,2.59,69.99327098,0.04275250792,9.182758902,14.19805693,,0,40,,,FALSE,,2025-09-05 06:19:59,0
2025-08-28 9:53:06,Long Calls,,Salesforce,CRM,11,250,2025-09-03 0:00:00,3,2025-05-28 16:02:00,2025-08-07 16:33:58,250.16,2025-08-27 0:00:00,5,1952,585,10.85,11.05,2025-09-05 0:00:00,0.087,0.0697,7381886.06,"[""0.022600"",""0.030560"",""0.019960"",""0.032000"",""0.019960"",null]",2025-09-03,"[""0.022600"",""0.030560"",""0.019960"",""0.032000"",""0.000000"",""-0.019120""]","[""0.000000"",""0.000000"",""0.005000"",""0.000000"",""0.061520"",""0.061520""]",255.65,257.64,254.99,258,250.02,256.45,,6.11,,"[""67.31"",""75.51"",""19.45"",""65.48"",""80.35"",""52.84""]","[""255.25"",""255.91"",""256.18"",""256.71"",""243.58"",""243.81""]","[""255.25"",""255.20"",""256.24"",""256.03"",""243.44"",""243.81""]","[""255.42"",""256.70"",""255.69"",""257.23"",""244.10"",""244.05""]","[""255.31"",""256.10"",""256.02"",""256.80"",""243.76"",""243.92""]","[""253.49"",""253.63"",""254.20"",""253.72"",""248.11"",""240.60""]","[""1.00"",""0.04"",""4.97"",""2.67"",""3.60"",""0.00""]","[""0.1184"",""0.4325"",""0.4035"",""0.3754"",""0.2983"",""0.3595""]","[""0.14"",""0.59"",""-1.05"",""0.23"",""0.59"",""0.08""]","[""0.41"",""1.50"",""-0.28"",""1.41"",""-1.25"",""1.42""]",Salesforce Inc,244.01,0,,,369,226.48,114713,5646824,233273554748,35.41,1.22,30.63155904,0.02031460517,-2.458426607,-2.070875306,,0,40,,,FALSE,,2025-09-05 06:19:59,0
